Clock:Tick#,Clock:offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):press:D,IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):absoluteHeight:C,IMU_ATTI(0):numSats,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,IMU_ATTI(0):accelX,IMU_ATTI(0):accelY,IMU_ATTI(0):accelZ,IMU_ATTI(0):accelComposite:C,IMU_ATTI(0):gyroX,IMU_ATTI(0):gyroY,IMU_ATTI(0):gyroZ,IMU_ATTI(0):gyroComposite:C,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite:C,IMU_ATTI(0):velH:C,IMU_ATTI(0):magX,IMU_ATTI(0):magY,IMU_ATTI(0):magZ,IMU_ATTI(0):magMod:C,IMU_ATTI(0):temperature,IMU_ATTI(0):yawUnWrapped:C,IMU_ATTI(0):tiltInclination:C,IMU_ATTI(0):tiltDirectionEarthFrame:C,IMU_ATTI(0):tiltDirectionBodyFrame:C,IMU_ATTI(0):yaw360:C,IMU_ATTI(0):magYaw:C,IMU_ATTI(0):Yaw-magYaw:C,IMUCalcs(0):PosN:C,IMUCalcs(0):PosE:C,IMUCalcs(0):PosD:C,IMUCalcs(0):height:C,IMUCalcs(0):velN:C,IMUCalcs(0):velE:C,IMUCalcs(0):velD:C,IMUCalcs(0):diffVelN:C,IMUCalcs(0):diffVelE:C,IMUCalcs(0):diffVelD:C,IMUCalcs(0):Lat:C,IMUCalcs(0):Long:C,IMUCalcs(0):VelocityError:C,IMUCalcs(0):PositionError:C,IMUCalcs(0):totalGyroZ:C,IMUCalcs(0):totalGyroX:C,IMUCalcs(0):totalGyroY:C,IMU_ATTI(0):distanceHP:C,IMU_ATTI(0):distanceTravelled:C,IMU_ATTI(0):directionOfTravel[mag]:C,IMU_ATTI(0):directionOfTravel[true]:C,IMU_ATTI(0):quatW:D,IMU_ATTI(0):quatX:D,IMU_ATTI(0):quatY:D,IMU_ATTI(0):quatZ:D,IMU_ATTI(0):agX:D,IMU_ATTI(0):agY:D,IMU_ATTI(0):agZ:D,IMU_ATTI(0):gbX:D,IMU_ATTI(0):gbY:D,IMU_ATTI(0):gbZ:D,IMU_ATTI(0):ty:D,IMU_ATTI(0):tz:D,IMU_ATTI(0):sensor_stat:D,IMU_ATTI(0):filter_stat:D,IMU_ATTI(0):atti_cnt:D,GPS:Long,GPS:Lat,GPS:Date,GPS:Time,GPS:dateTimeStamp,GPS:heightMSL,GPS:hDOP,GPS:pDOP,GPS:sAcc,GPS:numGPS,GPS:numGLNAS,GPS:numSV,GPS:velN,GPS:velE,GPS:velD,GPS:rawDate,GPS:rawTime,Mr_controller:ctrl_tick:D,Mr_controller:ctrl_pitch:D,Mr_controller:ctrl_roll:D,Mr_controller:ctrl_yaw:D,Mr_controller:ctrl_throttle:D,Controller:ctrl_mode:C,Mr_controller:mode_switch:D,Mr_controller:motor_state:D,Mr_controller:sig_level:D,Mr_controller:ctrl_level:D,Mr_controller:in_sim_mode:D,Mr_controller:max_height:D,Mr_controller:max_radius:D,Mr_controller:cur_plan_req:D,Mr_controller:cur_plan:D,Mr_controller:cur_mis_type:D,Mr_controller:cur_mis_req:D,Mr_controller:is_soaring_up:D,Mr_controller:CL_tors:D,Mr_controller:D2H_x:D,Mr_controller:D2H_y:D,Mr_controller:D2H_type:D,Mr_controller:temp_level:D,Mr_controller:throw_fly_inairT:D,Mr_controller:in_wifi:D,Mr_controller:height_level:D,RC_Info:failSafe,RC_Info:dataLost,RC_Info:appLost,RC_Info:sigStrength:C,RC_Info:cur_cmd:D,RC_Info:video_lost,RC_Info:frame_lost,RC_Info:sky_con,RC_Info:gnd_con,RC_Info:connected,RC_Info:m_changed:D,RC_Info:arm_status:D,RC_Info:A:D,RC_Info:E:D,RC_Info:T:D,RC_Info:R:D,RC_Info:U:D,RC_Info:lat:D,RC_Info:lon:D,RC_Info:gps_state:D,RC_Info:pro_rc_enable_flag:D,RC_Info:pro_rc_tilt_perc:D,RC_Info:pro_rc_vert_perc:D,RC_Info:pro_rc_tors_perc:D,MagCali(0):X:D,MagCali(0):Y:D,MagCali(0):Z:D,MagCali(0):Mod:C,MagCali(0):magYaw:C,MagCali(1):X:D,MagCali(1):Y:D,MagCali(1):Z:D,MagCali(1):Mod:C,MagCali(1):magYaw:C,CompassFilter(0):X:D,CompassFilter(0):Y:D,CompassFilter(0):Z:D,CompassFilter(1):X:D,CompassFilter(1):Y:D,CompassFilter(1):Z:D,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,AirSpeed:comp_alti:D,AirSpeed:wind_spd:D,AirSpeed:vel_level:D,eventLog,osd_data:flyCState,osd_data:flycCommand,osd_data:flightAction,osd_data:nonGPSCause,osd_data:compassError,osd_data:connectedToRC,osd_data:lowVoltage,osd_data:ModeSwitch,osd_data:gpsUsed,osd_data:visionUsed,osd_data:notEnoughForce,osd_data:flightTime,osd_data:navHealth,osd_data:vpsHeight,osd_data:relativeHeight,usonic:usonic_h,CtrlAllocation:raw_tilt_x,CtrlAllocation:raw_tilt_y,CtrlAllocation:raw_tors,CtrlAllocation:raw_lift,CtrlAllocation:fix_tilt_x,CtrlAllocation:fix_tilt_y,CtrlAllocation:fix_tor,CtrlAllocation:fix_lift,CtrlAllocation:bound_max,CtrlAllocation:bound_min,CtrlAllocation:tors_limit_scale,CtrlAllocation:tilt_scale,CtrlAllocation:lift_diff:C,MotorCtrl:Status,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,ATTI_MINI0:s_qw0,ATTI_MINI0:s_qx0,ATTI_MINI0:s_qy0,ATTI_MINI0:s_qz0,ATTI_MINI0:roll:C,ATTI_MINI0:pitch:C,ATTI_MINI0:yaw:C,ATTI_MINI0:s_pgz0,ATTI_MINI0:s_vgz0,ATTI_MINI0:s_agz0,ATTI_MINI0:s_rsv00,ATTI_MINI0:s_rsv10,ATTI_MINI0:s_cnt0,CtrlVelVert:vel_cmd,CtrlVelVert:vel_before,CtrlVelVert:vel_after,CtrlVelVert:vel_fdbk,CtrlVelVert:vel_tag,CtrlVelVert:vel_diff,Attribute|Value,ConvertDatV3,4.3.0
740604087,109.719,113.958977,22.54264493,101.11349,101.11349,1.013489244,,15,-4.14E-04,-0.002062337,-15.56803255,0.001036366,0.005695245,-1.0180707,1.0180871,0.9365498,-1.262686,-41.87928,41.90878,-0.003864297,0.001366323,0.29452604,0.29455456,0.004098735,1444,402,0,1498,0.55,-15.56803255,0.002103525,-26.92494526,-11.35691271,344.4319675,-15.55684911,0.011183439,-19.48940977,8.033632891,-1.057451139,1.057451139,-0.003657519,0.001279684,0.321978688,2.07E-04,-8.66E-05,0.027452647,22.54263773,113.9589802,FALSE,FALSE,-14.73952642,-8.386404207,4.806199696,,20.98541341,,,0.9907857,-6.02E-06,-1.73E-05,-0.13543917,3.53E-04,-1.68E-04,-0.15367824,0,0,0,55,55,4096,0,46308,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7550,0,0,-0.6654639,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.709991,7.712298,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-6848,2,0,0,0,0,100,100,100,704,394,1297,1527,-29.2361551,378,431,1271,1394,-48.75230419,202,182,182,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26815063,0,   7549 [L-BATTERY]bat_check_result: 0/1/0/0|   7550 [L-FMU][DB]FATAL ERROR fail to fill data 329 for invalid src,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105400,5,1.1,1,0.123,1.82E-06,-5.52E-05,-4.5662484,41.387516,1.82E-06,-5.52E-05,-4.5662484,41.387516,45.953804,0,1,1,0,2,58.03,65.14,58.03,65.14,0.9907857,-6.02E-06,-1.73E-05,-0.13543917,9.53E-04,0.001875504,15.56802918,101.11349,0.29452604,-0.15367824,0,0,1,-27,-300,-27,-30,1,3,,,
740757926,109.753,113.958977,22.54264492,101.10327,101.10327,1.003273484,,15,-3.46E-04,-0.002038476,-17.03221807,0.004624768,-0.005933051,-1.0232708,1.0232985,-1.0956936,1.2419652,-42.289417,42.321835,-0.003852239,0.001360292,0.28931335,0.2893422,0.004085357,1434,439,0,1499,0.55,-17.03221807,0.002067573,-26.65591606,-9.623697994,342.9677819,-17.02127116,0.010946902,-19.48954982,8.033682379,-1.046855261,1.046855261,-0.003657519,0.001279684,0.321978688,1.95E-04,-8.06E-05,0.032665342,22.54263773,113.9589802,FALSE,FALSE,-16.25757947,-8.367949455,4.810207092,,20.9855547,,,0.9889743,-5.62E-06,-1.71E-05,-0.14808747,3.47E-04,-1.63E-04,-0.14533915,0,0,0,55,55,4096,0,46322,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7551,0,0,-0.666701,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.710049,7.712318,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-6969,2,0,0,0,0,100,100,100,714,391,1288,1523,-28.70798148,378,431,1271,1394,-48.75216417,204,181,182,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26815063,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105400,5,1.1,1,0.119,-8.04E-07,-4.25E-05,-4.4079,41.354614,-8.04E-07,-4.25E-05,-4.4079,41.354614,45.762543,0,1,1,0,2,58.14,64.99,58.14,64.99,0.9897769,-5.79E-06,-1.72E-05,-0.14262432,9.38E-04,0.001858227,16.39946502,101.10763,0.291513,-0.14841795,0,0,1,-27,-300,-27,-30,1,3,,,
740913428,109.788,113.958977,22.54264492,101.09466,101.09466,0.994659898,,15,-2.85E-04,-0.002025215,-18.32551617,-0.003254365,-0.00879523,-1.0185109,1.0185541,0.8829957,0.6986555,-45.14308,45.157124,-0.003842079,0.001355148,0.28508407,0.2851132,0.004074064,1423,471,0,1498,0.55,-18.32551617,0.002045145,-26.33093839,-8.005422218,341.6744838,-18.31407184,0.011444334,-19.48967022,8.03372487,-1.037867578,1.037867578,-0.003657519,0.001279684,0.321978688,1.85E-04,-7.55E-05,0.036894619,22.54263773,113.9589802,FALSE,FALSE,-17.61493312,-8.364361172,4.798622788,,20.98567582,,,0.98724,-5.27E-06,-1.71E-05,-0.15923952,3.43E-04,-1.61E-04,-0.13772406,0,0,0,55,55,4096,0,46334,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7553,0,0,-0.6780412,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.710201,7.7123713,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-6969,2,0,0,0,0,100,100,100,714,394,1307,1540,-28.8927923,378,431,1271,1394,-48.75205315,204,182,187,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26815063,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105400,5,1.1,1,0.119,6.61E-06,-4.81E-05,-4.168872,41.319523,6.61E-06,-4.81E-05,-4.168872,41.319523,45.488426,0,1,1,0,2,58.32,64.79,58.32,64.79,0.98754126,-5.33E-06,-1.71E-05,-0.15736008,9.10E-04,0.001834907,18.10739928,101.096085,0.28577384,-0.13872303,0,0,1,-26,-300,-26,-29,1,3,,,
741065341,109.822,113.958977,22.54264492,101.08476,101.08476,0.984764573,,15,-2.11E-04,-0.002017487,-19.87296891,-0.005326571,0.005095395,-1.006478,1.006505,0.001408104,-1.1529115,-45.057987,45.072735,-0.003830334,0.001349257,0.28037414,0.28040355,0.004061029,1410,509,0,1499,0.55,-19.87296891,0.002028519,-25.85125914,-5.978290225,340.1270311,-19.84922287,0.023746038,-19.48981012,8.033774183,-1.027557496,1.027557496,-0.003657519,0.001279684,0.321978688,1.73E-04,-6.96E-05,0.041604548,22.54263772,113.9589802,FALSE,FALSE,-19.24253675,-8.363252582,4.800674639,,20.98581711,,,0.98499966,-4.85E-06,-1.70E-05,-0.17255636,3.41E-04,-1.59E-04,-0.13222693,0,0,0,55,55,4096,0,46348,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7555,0,0,-0.68237114,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.710373,7.7124314,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-7015,2,0,0,0,0,100,100,100,711,394,1310,1541,-28.99486224,378,431,1271,1394,-48.75193275,203,182,187,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26160023,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105500,5,1.1,0.9,0.123,-3.03E-06,-3.97E-05,-3.8177574,41.291122,-3.03E-06,-3.97E-05,-3.8177574,41.291122,45.10891,0,1,1,0,2,58.61,64.51,58.61,64.51,0.98499966,-4.85E-06,-1.70E-05,-0.17255636,8.85E-04,0.001825523,19.87296812,101.08476,0.28037414,-0.13222693,0,0,1,-26,-300,-26,-29,1,3,,,
741218269,109.856,113.958977,22.54264492,101.07641,101.07641,0.976410386,,15,-1.46E-04,-0.002016982,-21.22460922,0.003824948,-0.003373419,-1.0165943,1.016607,-1.5179869,-1.4791458,-45.306973,45.356518,-0.003820294,0.001344347,0.2764769,0.27650654,0.004049928,1398,543,0,1499,0.55,-21.22460922,0.00202229,-25.37689342,-4.152284197,338.7753908,-21.22676827,-0.002159048,-19.48992943,8.033816188,-1.018873943,1.018873943,-0.003657519,0.001279684,0.321978688,1.63E-04,-6.47E-05,0.045501798,22.54263772,113.9589802,FALSE,FALSE,-20.63064766,-8.372834984,4.775166021,,20.98593823,,,0.9828959,-4.50E-06,-1.71E-05,-0.18416242,3.41E-04,-1.54E-04,-0.12767869,0,0,0,55,55,4096,0,46360,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7556,0,0,-0.6858763,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.71045,7.712458,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-6984,2,0,0,0,0,100,100,100,707,394,1307,1537,-29.13202969,378,431,1271,1394,-48.75183712,201,182,186,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26160023,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105500,5,1.1,0.9,0.123,1.03E-05,-3.85E-05,-3.6496923,41.25563,1.03E-05,-3.85E-05,-3.6496923,41.25563,44.905342,0,1,1,0,2,58.72,64.36,58.72,64.36,0.9836168,-4.62E-06,-1.70E-05,-0.1802721,8.72E-04,0.001825826,20.77121578,101.07918,0.27776024,-0.1294247,0,0,1,-26,-300,-26,-29,1,3,,,
741368387,109.889,113.958977,22.54264492,101.06681,101.06681,0.966812608,,15,-6.91E-05,-0.002023229,-22.83016901,-0.006023925,-0.007747132,-1.0042312,1.0042791,-1.5715928,0.45317495,-45.88877,45.91791,-0.003808545,0.0013388,0.27209795,0.2721279,0.004037004,1382,582,0,1499,0.55,-22.83016901,0.00202441,-24.7866459,-1.956476884,337.169831,-22.83736098,-0.007191965,-19.49006865,8.033865154,-1.008863002,1.008863002,-0.003658443,0.001279684,0.321978688,1.50E-04,-5.91E-05,0.049880743,22.54263772,113.9589802,FALSE,FALSE,-22.29981454,-8.381126849,4.77126752,,20.98607952,,,0.98021907,-4.09E-06,-1.72E-05,-0.19791542,3.41E-04,-1.54E-04,-0.12353418,0,0,0,55,55,4096,0,46374,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7558,0,0,-0.6854639,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.710583,7.712505,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-6984,2,0,0,0,0,100,100,100,704,394,1300,1529,-29.23564412,378,431,1271,1394,-48.75173451,200,182,183,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26160023,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105500,5,1.1,0.9,0.123,9.58E-06,-3.23E-05,-3.1155884,41.22488,9.58E-06,-3.23E-05,-3.1155884,41.22488,44.340485,0,1,1,0,2,59.17,63.93,59.17,63.93,0.98061526,-4.14E-06,-1.72E-05,-0.1959433,8.51E-04,0.00183584,22.59966513,101.06817,0.27271605,-0.12393552,0,0,1,-25,-300,-25,-27,1,2,,,
741518754,109.922,113.958977,22.54264492,101.0587,101.0587,0.958702562,,15,-1.21E-06,-0.002033309,-24.22113945,-0.009592961,-0.001798766,-1.0076358,1.007683,0.63757026,-0.48396805,-46.59304,46.599915,-0.003798414,0.001334159,0.26844788,0.26847807,0.004025907,1367,615,0,1498,0.55,-24.22113945,0.002033309,-24.2552214,-0.03408195,335.7788606,-24.22251682,-0.001377373,-19.4901874,8.033906878,-1.000425471,1.000425471,-0.003658443,0.001279684,0.321978688,1.40E-04,-5.45E-05,0.053530812,22.54263772,113.9589802,FALSE,FALSE,-23.74594157,-8.365361667,4.764456985,,20.98620064,,,0.9777446,-3.73E-06,-1.73E-05,-0.20979893,3.43E-04,-1.51E-04,-0.1198673,0,0,0,55,55,4096,0,46386,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7559,0,0,-0.6870103,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,2,0,0,-18.710659,7.7125316,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-6984,2,0,0,0,0,100,100,100,701,394,1282,1513,-29.33993709,378,431,1271,1394,-48.75165205,201,182,179,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26160023,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105600,5,1.1,0.9,0.123,1.37E-05,-3.18E-05,-2.7584937,41.18811,1.37E-05,-3.18E-05,-2.7584937,41.18811,43.946617,0,1,1,0,2,59.45,63.64,59.45,63.64,0.97900337,-3.91E-06,-1.73E-05,-0.20384407,8.42E-04,0.001845105,23.52368067,101.06274,0.27025816,-0.121928036,0,0,1,-25,-300,-25,-27,1,2,,,
741671239,109.956,113.958977,22.54264492,101.04938,101.04938,0.949379441,,15,8.01E-05,-0.002050105,-25.85769016,-0.005965537,0.001170563,-1.0156984,1.0157166,0.09872902,0.16112125,-46.7522,46.752583,-0.003786482,0.001328849,0.26430908,0.26433954,0.00401289,1349,654,0,1499,0.55,-25.85769016,0.002051668,-23.62111589,2.236574276,334.1423098,-25.86427261,-0.006582443,-19.49032576,8.033955456,-0.990707179,0.990707179,-0.003658443,0.001279684,0.273719309,1.28E-04,-4.92E-05,0.00941023,22.54263772,113.9589802,FALSE,FALSE,-25.46736439,-8.365103466,4.773298233,,20.98634193,,,0.9746487,-3.32E-06,-1.76E-05,-0.22374082,3.47E-04,-1.49E-04,-0.11640706,0,0,0,55,55,4096,0,46400,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7561,0,0,-0.6873196,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.710812,7.712585,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-6909,2,0,0,0,0,100,100,100,707,394,1285,1518,-29.13171101,378,431,1271,1394,-48.75156124,202,182,180,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26160023,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105600,5,1.1,0.9,0.123,1.54E-05,-3.00E-05,-2.5617163,41.15524,1.54E-05,-3.00E-05,-2.5617163,41.15524,43.716965,0,1,1,0,2,59.59,63.47,59.59,63.47,0.9755559,-3.44E-06,-1.75E-05,-0.21975154,8.26E-04,0.001871581,25.38887823,101.052025,0.26547885,-0.11789638,0,0,1,-25,-300,-25,-27,1,2,,,
741827745,109.991,113.958977,22.54264492,101.0415,101.0415,0.941498277,,15,1.52E-04,-0.002068357,-27.26783621,0.009348843,-0.004017251,-1.0056659,1.0057174,0.45414206,0.9780662,-48.66226,48.674206,-0.003776125,0.00132437,0.26085606,0.26088676,0.004001634,1333,687,0,1499,0.55,-27.26783621,0.002073935,-23.06469264,4.203143568,332.7321638,-27.2656208,0.002215412,-19.4904441,8.033996973,-0.982489606,0.982489606,-0.003658443,0.001279684,0.273719309,1.18E-04,-4.47E-05,0.012863247,22.54263772,113.9589802,FALSE,FALSE,-26.94219825,-8.354775093,4.757035085,,20.98646305,,,0.9718216,-2.97E-06,-1.79E-05,-0.23571746,3.51E-04,-1.48E-04,-0.1143193,0,0,0,55,55,4096,0,46412,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7563,0,0,-0.68340206,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.710964,7.7126384,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-6909,2,0,0,0,0,100,100,100,711,391,1288,1522,-28.80907093,378,431,1271,1394,-48.7514865,203,181,181,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26160023,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105600,5,1.1,0.9,0.123,1.51E-06,-2.66E-05,-2.0414126,41.116547,1.51E-06,-2.66E-05,-2.0414126,41.116547,43.157978,0,1,1,0,2,60.01,63.05,60.01,63.05,0.9718216,-2.97E-06,-1.79E-05,-0.23571746,8.13E-04,0.001908151,27.26783853,101.0415,0.26085606,-0.1143193,0,0,1,-24,-300,-24,-26,1,2,,,
741977833,110.024,113.958977,22.54264492,101.03244,101.03244,0.932442186,,15,2.39E-04,-0.002093495,-28.91605156,-0.001148468,0.007001742,-1.0060346,1.0060595,-1.2906448,0.5890369,-48.024788,48.04574,-0.003763852,0.001319212,0.25695422,0.2569852,0.003988346,1312,725,0,1498,0.55,-28.91605156,0.00210712,-22.39682062,6.519230944,331.0839484,-28.9246651,-0.008613538,-19.49058136,8.034045096,-0.97306417,0.97306417,-0.003658443,0.001280973,0.273719309,1.05E-04,-3.82E-05,0.016765086,22.54263772,113.9589802,FALSE,FALSE,-28.67286214,-8.364962648,4.748388765,,20.98660434,,,0.9683308,-2.54E-06,-1.82E-05,-0.24967068,3.57E-04,-1.47E-04,-0.10832467,0,0,0,55,55,4096,0,46426,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,231,7564,0,0,-0.6827835,-1,GPS_Atti,2,1,5,5,1,30,50,16,5,3,1,0,0,-18.71106,7.7126718,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-6863,2,0,0,0,0,100,100,100,711,391,1297,1529,-28.80897769,378,431,1271,1394,-48.75140089,202,181,185,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,1,0.002,0,0.002,,1000000,0,0.26160023,0,,GPS_Atti,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,105700,5,1,0.9,0.123,2.94E-06,-2.82E-05,-1.7230636,41.08446,2.94E-06,-2.82E-05,-1.7230636,41.08446,42.80754,0,1,1,0,2,60.23,62.79,60.23,62.79,0.9698528,-2.72E-06,-1.81E-05,-0.24369131,8.07E-04,0.001930247,28.20901821,101.0363,0.25859898,-0.111438416,0,0,1,-24,-300,-24,-26,1,2,,,
